Date,Pipeline_Segment,Pressure_PSI,Flow_Rate_M3_hr,Maintenace_Status
2023-01-27,Pipeline_2,57.8,124.79,Good
2023-01-27,Pipeline_3,61.03,131.89,Good
2023-01-27,Pipeline_4,68.96,117.36,Good
2023-01-27,Pipeline_5,51.42,122.59,Good
2023-01-27,Pipeline_6,60.1,119.71,Good
2023-01-27,Pipeline_7,52.18,103.68,Needs Inspection
2023-01-27,Pipeline_8,60.78,119.89,Good
2023-01-27,Pipeline_9,57.05,114.0,Good
2023-01-27,Pipeline_10,55.98,127.96,Good
2023-01-27,Pipeline_11,53.27,128.58,Good
2023-01-27,Pipeline_12,60.68,114.96,Good
2023-01-27,Pipeline_13,53.41,132.97,Good
2023-01-27,Pipeline_14,63.19,133.19,Good
2023-01-27,Pipeline_15,56.18,123.62,Needs Inspection
2023-01-27,Pipeline_16,62.39,141.35,Needs Inspection
2023-01-27,Pipeline_17,62.57,106.33,Under Repair
2023-01-27,Pipeline_18,53.94,142.63,Good
2023-01-27,Pipeline_19,61.35,126.54,Good
2023-01-27,Pipeline_20,64.93,106.47,Good
2023-01-28,Pipeline_1,64.44,140.52,Good
2023-01-28,Pipeline_2,62.2,129.35,Good
2023-01-28,Pipeline_3,73.82,126.95,Good
2023-01-28,Pipeline_4,63.19,126.51,Good
2023-01-28,Pipeline_5,65.04,125.32,Good
2023-01-28,Pipeline_6,70.44,105.47,Needs Inspection
2023-01-28,Pipeline_7,56.31,103.05,Good
2023-01-28,Pipeline_8,64.7,123.3,Good
2023-01-28,Pipeline_9,62.75,114.14,Good
2023-01-28,Pipeline_10,56.98,101.59,Good
2023-01-28,Pipeline_11,62.53,143.72,Good
2023-01-28,Pipeline_12,56.92,134.57,Good
2023-01-28,Pipeline_13,53.51,132.18,Good
2023-01-28,Pipeline_14,58.15,112.05,Good
2023-01-28,Pipeline_15,67.02,144.94,Good
2023-01-28,Pipeline_16,65.55,127.5,Needs Inspection
2023-01-28,Pipeline_17,62.33,98.52,Good
2023-01-28,Pipeline_18,61.68,107.62,Good
2023-01-28,Pipeline_19,57.82,142.71,Good
2023-01-28,Pipeline_20,56.99,107.4,Under Repair
2023-01-29,Pipeline_1,60.28,79.83,Good
2023-01-29,Pipeline_2,65.15,126.17,Good
2023-01-29,Pipeline_3,51.66,99.22,Needs Inspection
2023-01-29,Pipeline_4,64.97,142.65,Good
2023-01-29,Pipeline_5,54.03,123.2,Good
2023-01-29,Pipeline_6,58.29,120.62,Good
2023-01-29,Pipeline_7,56.73,127.48,Good
2023-01-29,Pipeline_8,61.92,136.51,Good
2023-01-29,Pipeline_9,62.8,136.26,Good
2023-01-29,Pipeline_10,54.74,114.32,Good
2023-01-29,Pipeline_11,74.51,126.88,Needs Inspection
2023-01-29,Pipeline_12,66.06,141.49,Good
2023-01-29,Pipeline_13,59.6,118.83,Under Repair
2023-01-29,Pipeline_14,63.75,145.45,Good
2023-01-29,Pipeline_15,55.77,117.93,Under Repair
2023-01-29,Pipeline_16,63.25,140.47,Good
2023-01-29,Pipeline_17,51.5,120.45,Good
2023-01-29,Pipeline_18,56.22,121.31,Good
2023-01-29,Pipeline_19,64.01,121.74,Needs Inspection
2023-01-29,Pipeline_20,65.62,124.02,Under Repair
2023-01-30,Pipeline_1,62.06,132.57,Good
2023-01-30,Pipeline_2,57.9,121.52,Good
2023-01-30,Pipeline_3,57.82,123.31,Needs Inspection
2023-01-30,Pipeline_4,64.58,120.75,Needs Inspection
2023-01-30,Pipeline_5,57.6,101.72,Good
2023-01-30,Pipeline_6,60.12,143.19,Needs Inspection
2023-01-30,Pipeline_7,63.27,104.79,Under Repair
2023-01-30,Pipeline_8,57.37,123.03,Good
2023-01-30,Pipeline_9,53.9,107.08,Good
2023-01-30,Pipeline_10,67.0,108.61,Good
2023-01-30,Pipeline_11,57.15,100.93,Good
2023-01-30,Pipeline_12,61.53,129.15,Good
2023-01-30,Pipeline_13,62.92,102.24,Good
2023-01-30,Pipeline_14,53.11,123.01,Good
2023-01-30,Pipeline_15,64.74,112.48,Good
2023-01-30,Pipeline_16,58.13,119.67,Good
2023-01-30,Pipeline_17,53.79,126.58,Good
2023-01-30,Pipeline_18,62.47,126.03,Good
2023-01-30,Pipeline_19,63.25,119.03,Good
2023-01-30,Pipeline_20,60.03,104.51,Needs Inspection
2023-01-31,Pipeline_1,66.05,116.77,Good
2023-01-31,Pipeline_2,61.48,131.6,Good
2023-01-31,Pipeline_3,52.85,143.02,Good
2023-01-31,Pipeline_4,60.14,132.01,Good
2023-01-31,Pipeline_5,58.56,117.16,Under Repair
2023-01-31,Pipeline_6,71.97,119.7,Good
2023-01-31,Pipeline_7,55.21,131.11,Good
2023-01-31,Pipeline_8,58.17,139.89,Needs Inspection
2023-01-31,Pipeline_9,58.89,116.27,Good
2023-01-31,Pipeline_10,58.36,82.88,Needs Inspection
2023-01-31,Pipeline_11,53.57,134.47,Good
2023-01-31,Pipeline_12,53.3,86.76,Good
2023-01-31,Pipeline_13,64.4,108.46,Good
2023-01-31,Pipeline_14,70.2,134.98,Good
2023-01-31,Pipeline_15,62.03,137.17,Good
2023-01-31,Pipeline_16,64.47,119.93,Good
2023-01-31,Pipeline_17,53.21,110.79,Good
2023-01-31,Pipeline_18,64.35,116.95,Good
2023-01-31,Pipeline_19,62.6,118.74,Good
2023-01-31,Pipeline_20,63.8,122.56,Needs Inspection
2023-02-01,Pipeline_1,60.61,121.78,Good
2023-02-01,Pipeline_2,63.61,106.88,Under Repair
2023-02-01,Pipeline_3,51.5,122.76,Good
2023-02-01,Pipeline_4,54.97,129.86,Good
2023-02-01,Pipeline_5,68.85,140.65,Good
2023-02-01,Pipeline_6,61.88,104.24,Good
2023-02-01,Pipeline_7,53.68,104.94,Good
2023-02-01,Pipeline_8,62.27,119.86,Good
2023-02-01,Pipeline_9,60.1,137.79,Good
2023-02-01,Pipeline_10,63.3,106.77,Good
2023-02-01,Pipeline_11,57.15,142.78,Good
2023-02-01,Pipeline_12,62.2,113.07,Good
2023-02-01,Pipeline_13,61.26,117.93,Good
2023-02-01,Pipeline_14,63.21,96.67,Good
2023-02-01,Pipeline_15,63.22,114.13,Good
2023-02-01,Pipeline_16,57.88,123.04,Good
2023-02-01,Pipeline_17,63.8,120.5,Good
2023-02-01,Pipeline_18,55.09,117.98,Good
2023-02-01,Pipeline_19,62.16,108.37,Good
2023-02-01,Pipeline_20,64.87,146.36,Good
2023-02-02,Pipeline_1,66.74,120.36,Good
2023-02-02,Pipeline_2,59.86,132.61,Good
2023-02-02,Pipeline_3,53.01,90.02,Good
2023-02-02,Pipeline_4,60.78,105.84,Good
2023-02-02,Pipeline_5,62.72,142.34,Good
2023-02-02,Pipeline_6,61.99,116.52,Good
2023-02-02,Pipeline_7,56.54,101.98,Good
2023-02-02,Pipeline_8,58.89,118.69,Good
2023-02-02,Pipeline_9,56.29,111.72,Good
2023-02-02,Pipeline_10,57.65,141.51,Good
2023-02-02,Pipeline_11,59.72,127.46,Needs Inspection
2023-02-02,Pipeline_12,56.03,95.91,Good
2023-02-02,Pipeline_13,71.27,138.49,Good
2023-02-02,Pipeline_14,59.91,141.89,Good
2023-02-02,Pipeline_15,66.57,126.04,Good
2023-02-02,Pipeline_16,59.12,128.24,Needs Inspection
2023-02-02,Pipeline_17,63.96,124.53,Good
2023-02-02,Pipeline_18,54.56,121.13,Good
2023-02-02,Pipeline_19,59.8,121.33,Good
2023-02-02,Pipeline_20,67.67,99.49,Good
2023-02-03,Pipeline_1,63.19,113.6,Good
2023-02-03,Pipeline_2,63.3,130.56,Good
2023-02-03,Pipeline_3,56.37,142.07,Good
2023-02-03,Pipeline_4,54.47,114.82,Good
2023-02-03,Pipeline_5,63.92,95.96,Good
2023-02-03,Pipeline_6,60.56,148.2,Needs Inspection
2023-02-03,Pipeline_7,61.35,111.15,Good
2023-02-03,Pipeline_8,59.3,127.35,Good
2023-02-03,Pipeline_9,57.3,108.68,Good
2023-02-03,Pipeline_10,57.47,131.89,Good
2023-02-03,Pipeline_11,57.48,115.68,Needs Inspection
2023-02-03,Pipeline_12,58.08,131.22,Good
2023-02-03,Pipeline_13,63.83,122.78,Good
2023-02-03,Pipeline_14,66.54,112.88,Good
2023-02-03,Pipeline_15,52.14,118.03,Good
2023-02-03,Pipeline_16,55.53,107.07,Good
2023-02-03,Pipeline_17,59.42,88.33,Good
2023-02-03,Pipeline_18,63.3,137.01,Good
2023-02-03,Pipeline_19,53.88,133.32,Good
2023-02-03,Pipeline_20,56.86,122.53,Good
2023-02-04,Pipeline_1,64.28,84.09,Good
2023-02-04,Pipeline_2,58.9,147.0,Needs Inspection
2023-02-04,Pipeline_3,62.46,85.18,Good
2023-02-04,Pipeline_4,63.89,113.96,Good
2023-02-04,Pipeline_5,61.44,95.45,Good
2023-02-04,Pipeline_6,50.52,124.58,Good
2023-02-04,Pipeline_7,63.09,136.7,Good
2023-02-04,Pipeline_8,67.36,126.41,Good
2023-02-04,Pipeline_9,57.1,106.24,Good
2023-02-04,Pipeline_10,62.26,112.83,Good
2023-02-04,Pipeline_11,65.53,95.77,Good
2023-02-04,Pipeline_12,57.51,87.89,Good
2023-02-04,Pipeline_13,51.47,137.3,Good
2023-02-04,Pipeline_14,69.39,103.54,Good
2023-02-04,Pipeline_15,58.55,119.3,Good
2023-02-04,Pipeline_16,61.55,126.54,Under Repair
2023-02-04,Pipeline_17,58.13,112.72,Good
2023-02-04,Pipeline_18,52.08,109.07,Good
2023-02-04,Pipeline_19,63.09,133.22,Good
2023-02-04,Pipeline_20,63.57,107.87,Good
2023-02-05,Pipeline_1,60.15,125.52,Good
2023-02-05,Pipeline_2,57.9,132.54,Good
2023-02-05,Pipeline_3,65.64,109.11,Good
2023-02-05,Pipeline_4,58.24,118.67,Good
2023-02-05,Pipeline_5,53.92,108.46,Good
2023-02-05,Pipeline_6,64.51,128.86,Good
2023-02-05,Pipeline_7,59.24,140.32,Good
2023-02-05,Pipeline_8,60.82,137.78,Good
2023-02-05,Pipeline_9,60.47,130.49,Good
2023-02-05,Pipeline_10,58.03,130.18,Good
2023-02-05,Pipeline_11,56.73,105.73,Good
2023-02-05,Pipeline_12,69.72,103.84,Good
2023-02-05,Pipeline_13,64.06,91.62,Good
2023-02-05,Pipeline_14,61.66,146.82,Good
2023-02-05,Pipeline_15,52.88,90.45,Good
2023-02-05,Pipeline_16,56.42,125.71,Under Repair
2023-02-05,Pipeline_17,56.42,134.84,Good
2023-02-05,Pipeline_18,65.04,133.63,Under Repair
2023-02-05,Pipeline_19,58.47,117.3,Needs Inspection
2023-02-05,Pipeline_20,64.4,105.63,Good
2023-02-06,Pipeline_1,57.48,125.28,Good
2023-02-06,Pipeline_2,63.0,120.64,Good
2023-02-06,Pipeline_3,58.09,117.24,Needs Inspection
2023-02-06,Pipeline_4,64.42,155.64,Good
2023-02-06,Pipeline_5,47.46,115.93,Good
2023-02-06,Pipeline_6,65.33,127.27,Needs Inspection
2023-02-06,Pipeline_7,55.7,134.57,Good
2023-02-06,Pipeline_8,64.93,125.84,Good
2023-02-06,Pipeline_9,60.78,105.98,Good
2023-02-06,Pipeline_10,53.49,127.65,Good
2023-02-06,Pipeline_11,65.56,122.1,Good
2023-02-06,Pipeline_12,57.13,131.73,Needs Inspection
2023-02-06,Pipeline_13,65.1,114.66,Good
2023-02-06,Pipeline_14,55.43,106.73,Good
2023-02-06,Pipeline_15,55.57,101.54,Good
2023-02-06,Pipeline_16,66.35,125.57,Good
2023-02-06,Pipeline_17,58.95,127.97,Needs Inspection
2023-02-06,Pipeline_18,61.47,112.88,Good
2023-02-06,Pipeline_19,56.74,116.7,Good
2023-02-06,Pipeline_20,60.01,113.01,Good
2023-02-07,Pipeline_1,55.73,102.68,Good
2023-02-07,Pipeline_2,61.25,122.02,Under Repair
2023-02-07,Pipeline_3,63.32,109.8,Good
2023-02-07,Pipeline_4,63.67,107.45,Good
2023-02-07,Pipeline_5,62.5,128.19,Under Repair
2023-02-07,Pipeline_6,55.27,93.17,Good
2023-02-07,Pipeline_7,63.53,122.48,Good
2023-02-07,Pipeline_8,60.56,82.18,Good
2023-02-07,Pipeline_9,68.24,117.92,Good
2023-02-07,Pipeline_10,60.16,114.73,Good
2023-02-07,Pipeline_11,55.33,120.42,Good
2023-02-07,Pipeline_12,53.18,128.42,Good
2023-02-07,Pipeline_13,52.45,121.14,Good
2023-02-07,Pipeline_14,61.61,121.14,Needs Inspection
2023-02-07,Pipeline_15,56.18,110.62,Good
2023-02-07,Pipeline_16,57.66,136.42,Good
2023-02-07,Pipeline_17,55.43,122.36,Good
2023-02-07,Pipeline_18,58.38,97.04,Good
2023-02-07,Pipeline_19,63.92,119.99,Good
2023-02-07,Pipeline_20,65.33,126.24,Good
2023-02-08,Pipeline_1,63.71,150.68,Good
2023-02-08,Pipeline_2,62.63,131.11,Good
2023-02-08,Pipeline_3,55.93,132.15,Good
2023-02-08,Pipeline_4,61.79,109.37,Good
2023-02-08,Pipeline_5,53.83,124.09,Good
2023-02-08,Pipeline_6,62.41,125.59,Good
2023-02-08,Pipeline_7,60.77,104.97,Under Repair
2023-02-08,Pipeline_8,54.16,142.35,Good
2023-02-08,Pipeline_9,58.01,104.92,Good
2023-02-08,Pipeline_10,59.76,122.55,Needs Inspection
2023-02-08,Pipeline_11,58.87,100.09,Good
2023-02-08,Pipeline_12,60.66,140.51,Good
2023-02-08,Pipeline_13,56.1,138.39,Good
2023-02-08,Pipeline_14,71.26,116.33,Under Repair
2023-02-08,Pipeline_15,47.5,106.82,Needs Inspection
2023-02-08,Pipeline_16,49.96,129.84,Good
2023-02-08,Pipeline_17,62.77,99.25,Needs Inspection
2023-02-08,Pipeline_18,64.52,112.65,Good
2023-02-08,Pipeline_19,61.93,125.03,Good
2023-02-08,Pipeline_20,56.67,88.43,Good
2023-02-09,Pipeline_1,66.32,110.84,Needs Inspection
2023-02-09,Pipeline_2,64.55,124.43,Good
2023-02-09,Pipeline_3,55.91,102.96,Good
2023-02-09,Pipeline_4,60.87,117.66,Good
2023-02-09,Pipeline_5,60.44,127.27,Good
2023-02-09,Pipeline_6,60.93,120.26,Good
2023-02-09,Pipeline_7,63.8,103.97,Good
2023-02-09,Pipeline_8,54.04,105.64,Needs Inspection
2023-02-09,Pipeline_9,60.14,133.18,Good
2023-02-09,Pipeline_10,50.32,123.36,Good
2023-02-09,Pipeline_11,68.19,115.53,Needs Inspection
2023-02-09,Pipeline_12,68.03,129.2,Good
2023-02-09,Pipeline_13,68.82,119.57,Good
2023-02-09,Pipeline_14,66.62,85.68,Needs Inspection
2023-02-09,Pipeline_15,67.13,139.81,Good
2023-02-09,Pipeline_16,60.3,104.72,Under Repair
2023-02-09,Pipeline_17,53.05,105.93,Good
2023-02-09,Pipeline_18,61.48,97.91,Good
2023-02-09,Pipeline_19,69.16,141.42,Good
2023-02-09,Pipeline_20,53.09,110.45,Good
2023-02-10,Pipeline_1,51.73,119.84,Good
2023-02-10,Pipeline_2,54.9,133.87,Good
2023-02-10,Pipeline_3,61.78,118.37,Good
2023-02-10,Pipeline_4,59.72,121.93,Good
2023-02-10,Pipeline_5,67.5,109.71,Good
2023-02-10,Pipeline_6,60.79,120.17,Good
2023-02-10,Pipeline_7,60.74,165.21,Good
2023-02-10,Pipeline_8,56.22,111.99,Good
2023-02-10,Pipeline_9,64.03,117.54,Good
2023-02-10,Pipeline_10,56.29,121.67,Good
2023-02-10,Pipeline_11,65.26,140.95,Good
2023-02-10,Pipeline_12,59.27,125.48,Good
2023-02-10,Pipeline_13,63.38,118.02,Good
2023-02-10,Pipeline_14,61.3,111.18,Good
2023-02-10,Pipeline_15,63.36,114.98,Good
2023-02-10,Pipeline_16,63.61,121.21,Needs Inspection
2023-02-10,Pipeline_17,54.52,112.54,Good
2023-02-10,Pipeline_18,72.63,125.68,Good
2023-02-10,Pipeline_19,65.97,115.31,Good
2023-02-10,Pipeline_20,64.14,110.27,Good
2023-02-11,Pipeline_1,58.31,79.34,Good
2023-02-11,Pipeline_2,52.29,121.38,Good
2023-02-11,Pipeline_3,52.68,118.62,Under Repair
2023-02-11,Pipeline_4,55.57,127.26,Good
2023-02-11,Pipeline_5,47.48,118.5,Good
2023-02-11,Pipeline_6,60.52,119.61,Good
2023-02-11,Pipeline_7,64.14,96.37,Good
2023-02-11,Pipeline_8,64.25,123.57,Good
2023-02-11,Pipeline_9,58.31,145.35,Good
2023-02-11,Pipeline_10,64.69,128.79,Good
2023-02-11,Pipeline_11,62.72,126.56,Good
2023-02-11,Pipeline_12,68.91,91.83,Good
2023-02-11,Pipeline_13,61.61,116.31,Good
2023-02-11,Pipeline_14,56.7,101.84,Good
2023-02-11,Pipeline_15,62.92,121.16,Good
2023-02-11,Pipeline_16,58.06,130.0,Good
2023-02-11,Pipeline_17,56.08,119.96,Good
2023-02-11,Pipeline_18,54.93,113.55,Needs Inspection
2023-02-11,Pipeline_19,60.95,119.32,Needs Inspection
2023-02-11,Pipeline_20,60.12,98.93,Good
2023-02-12,Pipeline_1,58.1,121.52,Good
2023-02-12,Pipeline_2,61.73,129.34,Needs Inspection
2023-02-12,Pipeline_3,58.55,121.66,Under Repair
2023-02-12,Pipeline_4,60.5,105.07,Good
2023-02-12,Pipeline_5,55.07,115.21,Good
2023-02-12,Pipeline_6,53.89,99.92,Good
2023-02-12,Pipeline_7,60.75,134.78,Good
2023-02-12,Pipeline_8,63.18,149.85,Good
2023-02-12,Pipeline_9,52.47,105.03,Needs Inspection
2023-02-12,Pipeline_10,61.49,138.37,Needs Inspection
2023-02-12,Pipeline_11,63.63,106.06,Good
2023-02-12,Pipeline_12,55.46,133.46,Good
2023-02-12,Pipeline_13,65.86,115.26,Good
2023-02-12,Pipeline_14,57.09,112.03,Good
2023-02-12,Pipeline_15,70.28,147.22,Good
2023-02-12,Pipeline_16,57.89,128.59,Good
2023-02-12,Pipeline_17,60.56,121.49,Good
2023-02-12,Pipeline_18,58.8,114.67,Needs Inspection
2023-02-12,Pipeline_19,48.09,103.54,Good
2023-02-12,Pipeline_20,60.72,114.27,Good
2023-02-13,Pipeline_1,55.28,122.74,Good
2023-02-13,Pipeline_2,57.68,126.69,Needs Inspection
2023-02-13,Pipeline_3,63.38,119.49,Good
2023-02-13,Pipeline_4,64.92,146.35,Good
2023-02-13,Pipeline_5,60.48,119.16,Good
2023-02-13,Pipeline_6,58.75,105.82,Good
2023-02-13,Pipeline_7,58.06,115.74,Good
2023-02-13,Pipeline_8,64.12,137.24,Needs Inspection
2023-02-13,Pipeline_9,57.83,107.19,Good
2023-02-13,Pipeline_10,57.32,113.98,Good
2023-02-13,Pipeline_11,60.85,117.08,Good
2023-02-13,Pipeline_12,55.6,116.24,Under Repair
2023-02-13,Pipeline_13,47.7,114.24,Good
2023-02-13,Pipeline_14,60.06,113.41,Good
2023-02-13,Pipeline_15,63.81,99.73,Good
2023-02-13,Pipeline_16,58.4,119.02,Good
2023-02-13,Pipeline_17,58.61,114.48,Good
2023-02-13,Pipeline_18,55.53,112.57,Good
2023-02-13,Pipeline_19,56.5,106.92,Good
2023-02-13,Pipeline_20,64.4,133.23,Good
2023-02-14,Pipeline_1,67.26,116.54,Good
2023-02-14,Pipeline_2,62.19,106.13,Good
2023-02-14,Pipeline_3,54.97,133.02,Good
2023-02-14,Pipeline_4,59.11,133.56,Good
2023-02-14,Pipeline_5,59.6,112.66,Under Repair
2023-02-14,Pipeline_6,61.61,133.59,Needs Inspection
2023-02-14,Pipeline_7,51.36,138.59,Good
2023-02-14,Pipeline_8,54.51,128.22,Good
2023-02-14,Pipeline_9,59.15,122.25,Good
2023-02-14,Pipeline_10,61.41,97.58,Good
2023-02-14,Pipeline_11,50.38,120.47,Good
2023-02-14,Pipeline_12,68.47,119.24,Good
2023-02-14,Pipeline_13,51.95,119.13,Good
2023-02-14,Pipeline_14,57.85,149.18,Good
2023-02-14,Pipeline_15,58.08,102.35,Good
2023-02-14,Pipeline_16,59.52,140.26,Good
2023-02-14,Pipeline_17,57.17,95.98,Good
2023-02-14,Pipeline_18,55.58,114.55,Needs Inspection
2023-02-14,Pipeline_19,59.71,113.13,Under Repair
2023-02-14,Pipeline_20,53.84,140.41,Good
2023-02-15,Pipeline_1,63.74,125.35,Good
2023-02-15,Pipeline_2,54.49,147.05,Needs Inspection
2023-02-15,Pipeline_3,68.01,125.22,Good
2023-02-15,Pipeline_4,59.78,116.0,Good
2023-02-15,Pipeline_5,62.15,129.18,Good
2023-02-15,Pipeline_6,51.55,118.86,Good
2023-02-15,Pipeline_7,66.07,129.11,Good
2023-02-15,Pipeline_8,65.07,133.06,Good
2023-02-15,Pipeline_9,61.01,97.95,Good
2023-02-15,Pipeline_10,46.87,95.69,Good
2023-02-15,Pipeline_11,55.95,106.79,Good
2023-02-15,Pipeline_12,63.42,107.4,Good
2023-02-15,Pipeline_13,53.96,103.92,Good
2023-02-15,Pipeline_14,52.67,133.19,Good
2023-02-15,Pipeline_15,64.95,93.36,Under Repair
2023-02-15,Pipeline_16,62.1,117.1,Good
2023-02-15,Pipeline_17,49.61,151.39,Good
2023-02-15,Pipeline_18,60.83,111.35,Good
2023-02-15,Pipeline_19,55.17,118.98,Good
2023-02-15,Pipeline_20,63.42,124.66,Good
2023-02-16,Pipeline_1,52.53,124.99,Good
2023-02-16,Pipeline_2,66.16,100.62,Under Repair
2023-02-16,Pipeline_3,57.48,127.7,Good
2023-02-16,Pipeline_4,57.5,105.07,Good
2023-02-16,Pipeline_5,63.8,119.98,Good
2023-02-16,Pipeline_6,52.87,102.94,Good
2023-02-16,Pipeline_7,59.25,129.05,Good
2023-02-16,Pipeline_8,52.43,112.65,Good
2023-02-16,Pipeline_9,58.59,138.41,Good
2023-02-16,Pipeline_10,60.54,85.45,Good
2023-02-16,Pipeline_11,67.56,120.08,Good
2023-02-16,Pipeline_12,63.69,131.6,Good
2023-02-16,Pipeline_13,62.14,128.97,Good
2023-02-16,Pipeline_14,67.45,127.27,Good
2023-02-16,Pipeline_15,50.21,124.39,Good
2023-02-16,Pipeline_16,54.51,117.53,Good
2023-02-16,Pipeline_17,56.45,112.16,Good
2023-02-16,Pipeline_18,55.39,121.03,Good
2023-02-16,Pipeline_19,60.95,125.17,Good
2023-02-16,Pipeline_20,64.28,107.1,Needs Inspection
2023-02-17,Pipeline_1,59.39,101.69,Good
2023-02-17,Pipeline_2,54.31,94.07,Under Repair
2023-02-17,Pipeline_3,59.74,94.42,Under Repair
2023-02-17,Pipeline_4,65.61,118.89,Good
2023-02-17,Pipeline_5,50.79,111.97,Good
2023-02-17,Pipeline_6,65.19,100.25,Good
2023-02-17,Pipeline_7,60.85,139.37,Under Repair
2023-02-17,Pipeline_8,53.39,115.01,Good
2023-02-17,Pipeline_9,64.17,138.65,Good
2023-02-17,Pipeline_10,60.7,108.91,Needs Inspection
2023-02-17,Pipeline_11,55.13,137.12,Good
2023-02-17,Pipeline_12,61.54,120.43,Needs Inspection
2023-02-17,Pipeline_13,54.23,132.94,Good
2023-02-17,Pipeline_14,61.08,134.47,Good
2023-02-17,Pipeline_15,55.32,118.22,Good
2023-02-17,Pipeline_16,62.27,111.81,Good
2023-02-17,Pipeline_17,61.11,108.75,Needs Inspection
2023-02-17,Pipeline_18,60.54,148.85,Good
2023-02-17,Pipeline_19,59.05,134.31,Needs Inspection
2023-02-17,Pipeline_20,63.02,128.1,Under Repair
2023-02-18,Pipeline_1,57.59,120.02,Good
2023-02-18,Pipeline_2,61.32,126.34,Needs Inspection
2023-02-18,Pipeline_3,60.87,96.96,Good
2023-02-18,Pipeline_4,74.63,115.25,Good
2023-02-18,Pipeline_5,63.84,105.01,Good
2023-02-18,Pipeline_6,51.79,127.47,Good
2023-02-18,Pipeline_7,61.45,102.12,Good
2023-02-18,Pipeline_8,58.29,140.18,Good
2023-02-18,Pipeline_9,56.31,113.4,Good
2023-02-18,Pipeline_10,52.27,115.65,Good
2023-02-18,Pipeline_11,68.08,128.65,Good
2023-02-18,Pipeline_12,56.09,128.7,Good
2023-02-18,Pipeline_13,64.01,138.38,Good
2023-02-18,Pipeline_14,58.51,113.42,Good
2023-02-18,Pipeline_15,56.63,131.6,Good
2023-02-18,Pipeline_16,59.62,106.78,Good
2023-02-18,Pipeline_17,57.18,101.67,Good
2023-02-18,Pipeline_18,57.33,143.02,Good
2023-02-18,Pipeline_19,60.22,92.78,Needs Inspection
2023-02-18,Pipeline_20,60.44,124.48,Good
2023-02-19,Pipeline_1,54.67,138.87,Good
2023-02-19,Pipeline_2,55.92,106.55,Good
2023-02-19,Pipeline_3,69.28,101.19,Good
2023-02-19,Pipeline_4,59.93,106.83,Good
2023-02-19,Pipeline_5,56.87,132.24,Good
2023-02-19,Pipeline_6,58.89,132.69,Needs Inspection
2023-02-19,Pipeline_7,55.54,130.89,Good
2023-02-19,Pipeline_8,61.6,134.97,Under Repair
2023-02-19,Pipeline_9,58.2,106.28,Good
2023-02-19,Pipeline_10,58.28,128.01,Good
2023-02-19,Pipeline_11,61.96,112.37,Good
2023-02-19,Pipeline_12,59.45,109.07,Good
2023-02-19,Pipeline_13,58.83,116.92,Needs Inspection
2023-02-19,Pipeline_14,58.68,132.71,Good
2023-02-19,Pipeline_15,65.92,135.54,Good
2023-02-19,Pipeline_16,57.34,131.37,Good
2023-02-19,Pipeline_17,60.16,103.2,Good
2023-02-19,Pipeline_18,58.29,100.29,Needs Inspection
2023-02-19,Pipeline_19,68.25,123.18,Good
2023-02-19,Pipeline_20,58.68,114.02,Good
2023-02-20,Pipeline_1,65.09,121.93,Good
2023-02-20,Pipeline_2,59.08,120.11,Good
2023-02-20,Pipeline_3,61.22,112.32,Good
2023-02-20,Pipeline_4,61.92,100.86,Good
2023-02-20,Pipeline_5,61.21,109.36,Good
2023-02-20,Pipeline_6,64.96,103.05,Good
2023-02-20,Pipeline_7,61.47,122.75,Good
2023-02-20,Pipeline_8,57.16,98.4,Good
2023-02-20,Pipeline_9,64.59,138.47,Good
2023-02-20,Pipeline_10,62.73,123.04,Good
2023-02-20,Pipeline_11,67.94,111.25,Good
2023-02-20,Pipeline_12,57.08,112.88,Good
2023-02-20,Pipeline_13,60.5,126.63,Needs Inspection
2023-02-20,Pipeline_14,62.91,124.07,Good
2023-02-20,Pipeline_15,57.47,127.89,Good
2023-02-20,Pipeline_16,50.01,122.9,Good
2023-02-20,Pipeline_17,52.77,110.45,Good
2023-02-20,Pipeline_18,72.29,125.28,Good
2023-02-20,Pipeline_19,54.35,114.24,Good
2023-02-20,Pipeline_20,59.35,112.61,Good
2023-02-21,Pipeline_1,56.41,135.83,Good
2023-02-21,Pipeline_2,64.24,120.96,Needs Inspection
2023-02-21,Pipeline_3,64.2,105.63,Good
2023-02-21,Pipeline_4,59.99,103.4,Good
2023-02-21,Pipeline_5,69.54,92.59,Needs Inspection
2023-02-21,Pipeline_6,61.42,132.21,Good
2023-02-21,Pipeline_7,56.79,129.18,Under Repair
2023-02-21,Pipeline_8,60.06,118.71,Good
2023-02-21,Pipeline_9,68.72,102.08,Good
2023-02-21,Pipeline_10,62.22,140.35,Good
2023-02-21,Pipeline_11,60.36,121.37,Good
2023-02-21,Pipeline_12,53.11,133.0,Good
2023-02-21,Pipeline_13,66.45,102.67,Good
2023-02-21,Pipeline_14,60.9,129.84,Good
2023-02-21,Pipeline_15,55.27,136.03,Good
2023-02-21,Pipeline_16,59.84,119.89,Under Repair
2023-02-21,Pipeline_17,67.67,122.72,Good
2023-02-21,Pipeline_18,62.15,143.71,Good
2023-02-21,Pipeline_19,59.97,127.37,Good
2023-02-21,Pipeline_20,61.45,126.52,Good
2023-02-22,Pipeline_1,59.84,134.13,Good
2023-02-22,Pipeline_2,67.45,98.06,Good
2023-02-22,Pipeline_3,61.95,118.56,Good
